8,24,4.24 ,4.44 ,5.58 ,1.08 ,1.30 ,4.53 ,5.08,8.07 ,8.07 ,8.17 ,9.15 ,9.25 
8,25,4.25 ,4.45 ,5.59 ,1.07 ,1.30 ,4.52 ,5.07,8.04 ,8.04 ,8.14 ,9.13 ,9.23 
8,26,4.28 ,4.48 ,6.01 ,1.07 ,1.30 ,4.51 ,5.06,8.02 ,8.02 ,8.12 ,9.11 ,9.21 
8,27,4.30 ,4.50 ,6.03 ,1.07 ,1.30 ,4.50 ,5.05,8.00 ,8.00 ,8.10 ,9.09 ,9.19 
8,28,4.31 ,4.51 ,6.04 ,1.07 ,1.30 ,4.48 ,5.03,7.58 ,7.58 ,8.08 ,9.07 ,9.17 
8,29,4.34 ,4.54 ,6.06 ,1.06 ,1.30 ,4.47 ,5.02,7.56 ,7.56 ,8.06 ,9.06 ,9.16 
8,30,4.35 ,4.55 ,6.07 ,1.06 ,1.30 ,4.46 ,5.01,7.53 ,7.53 ,8.03 ,9.03 ,9.13 
8,31,4.37 ,4.57 ,6.09,1.06 ,1.30 ,4.44 ,4.59,7.51 ,7.51 ,8.01 ,9.01 ,9.11 
9,1,4.39 ,4.59 ,6.11 ,1.05 ,1.30 ,4.43 ,4.58 ,7.49 ,7.49 ,7.59 ,8.58 ,9.08 
9,2,4.40 ,5.00 ,6.12 ,1.05 ,1.30 ,4.42 ,4.57 ,7.47 ,7.47 ,7.57 ,8.58 ,9.08 
9,3,4.42 ,5.02 ,6.14 ,1.05 ,1.30 ,4.40 ,4.55 ,7.45 ,7.45 ,7.55 ,8.56 ,9.06 
9,4,4.43 ,5.03 ,6.15 ,1.04 ,1.30 ,4.39 ,4.54 ,7.42 ,7.42 ,7.52 ,8.54 ,9.04 
9,5,4.45 ,5.05 ,6.17 ,1.04 ,1.30 ,4.37 ,4.52 ,7.40 ,7.40 ,7.50 ,8.52 ,9.02 
9,6,4.47 ,5.07 ,6.19 ,1.04 ,1.30 ,4.36 ,4.51 ,7.38 ,7.38 ,7.48 ,8.50 ,9.00 
9,7,4.48 ,5.08 ,6.20 ,1.03 ,1.30 ,4.34 ,4.49 ,7.36 ,7.36 ,7.46 ,8.49 ,8.59 
9,8,4.50 ,5.10 ,6.22 ,1.03 ,1.30 ,4.33 ,4.48 ,7.33 ,7.33 ,7.43 ,8.46 ,8.56 
9,9,4.51 ,5.11 ,6.23 ,1.03 ,1.30 ,4.31 ,4.46 ,7.31 ,7.31 ,7.41 ,8.44 ,8.54 
9,10,4.53 ,5.13 ,6.25 ,1.02 ,1.30 ,4.30 ,4.45 ,7.29 ,7.29 ,7.39 ,8.42 ,8.52 
9,11,4.55 ,5.15 ,6.27 ,1.02 ,1.30 ,4.28 ,4.43 ,7.26 ,7.26 ,7.36 ,8.40 ,8.50 
9,12,4.56 ,5.16 ,6.28 ,1.02 ,1.30 ,4.27 ,4.42 ,7.24 ,7.24 ,7.34 ,8.38 ,8.48 
9,13,4.58 ,5.18 ,6.30 ,1.01 ,1.30 ,4.25 ,4.40 ,7.22 ,7.22 ,7.32 ,8.36 ,8.46 
9,14,4.59 ,5.19 ,6.31 ,1.01 ,1.30 ,4.24 ,4.39 ,7.19 ,7.19 ,7.29 ,8.33 ,8.43 
9,15,5.01 ,5.21 ,6.33 ,1.01 ,1.30 ,4.22 ,4.37 ,7.17 ,7.17 ,7.27 ,8.32 ,8.42 
9,16,5.03 ,5.23 ,6.34 ,1.00 ,1.30 ,4.20 ,4.35 ,7.15 ,7.15 ,7.25 ,8.30 ,8.40 
9,17,5.05 ,5.25 ,6.36 ,1.00 ,1.30 ,4.19 ,4.34 ,7.13 ,7.13 ,7.23 ,8.28 ,8.38 
9,18,5.07 ,5.27 ,6.38 ,12.59 ,1.30 ,4.17 ,4.32 ,7.10 ,7.10 ,7.20 ,8.25 ,8.35 
9,19,5.09 ,5.29 ,6.39 ,12.59 ,1.30 ,4.16 ,4.31 ,7.08 ,7.08 ,7.18 ,8.23 ,8.33 
9,20,5.11 ,5.31 ,6.41 ,12.59 ,1.30 ,4.14 ,4.29 ,7.06 ,7.06 ,7.16 ,8.21 ,8.31 
9,21,5.12 ,5.32 ,6.42 ,12.58 ,1.30 ,4.12 ,4.27 ,7.03 ,7.03 ,7.13 ,8.19 ,8.29 
9,22,5.15 ,5.35 ,6.44 ,12.58 ,1.30 ,4.11 ,4.26 ,7.01 ,7.01 ,7.11 ,8.17 ,8.27 
9,23,5.17 ,5.37 ,6.46 ,12.58 ,1.30 ,4.09 ,4.24 ,6.59 ,6.59 ,7.09 ,8.15 ,8.25 
9,24,5.18 ,5.38 ,6.47 ,12.57 ,1.30 ,4.07 ,4.22 ,6.56 ,6.56 ,7.06 ,8.12 ,8.22 
9,25,5.21 ,5.41 ,6.49 ,12.57 ,1.30 ,4.06 ,4.21 ,6.54 ,6.54 ,7.04 ,8.11 ,8.21 
9,26,5.23 ,5.43 ,6.51 ,12.57 ,1.30 ,4.04 ,4.19 ,6.52 ,6.52 ,7.02 ,8.09 ,8.19 
9,27,5.24 ,5.44 ,6.52 ,12.56 ,1.30 ,4.02 ,4.17 ,6.50 ,6.50 ,7.00 ,8.07 ,8.17 
9,28,5.27 ,5.47 ,6.54 ,12.56 ,1.30 ,4.01 ,4.16 ,6.47 ,6.47 ,6.57 ,8.04 ,8.14 
9,29,5.28 ,5.48 ,6.55 ,12.56 ,1.30 ,3.59 ,4.14 ,6.45 ,6.45 ,6.55 ,8.02 ,8.12 
9,30,5.30,5.50,6.57,12.55 ,1.30,3.57 ,4.12,6.43 ,6.43 ,6.53,8.00,8.10
10,1,5.31 ,5.51 ,6.59 ,12.55 ,1.30 ,3.56 ,4.11 ,6.40 ,6.40 ,6.50 ,7.58 ,8.08 
10,2,5.32 ,5.52 ,7.00 ,12.55 ,1.30 ,3.54 ,4.09 ,6.38 ,6.38 ,6.48 ,7.56 ,8.06 
10,3,5.34 ,5.54 ,7.02 ,12.54 ,1.30 ,3.52 ,4.07 ,6.36 ,6.36 ,6.46 ,7.55 ,8.05 
10,4,5.36 ,5.56 ,7.04 ,12.54 ,1.30 ,3.50 ,4.05 ,6.34 ,6.34 ,6.44 ,7.53 ,8.03 
10,5,5.36 ,5.56 ,7.05 ,12.54 ,1.30 ,3.49 ,4.04 ,6.31 ,6.31 ,6.41 ,7.50 ,8.00 
10,6,5.38 ,5.58 ,7.02 ,12.54 ,1.30 ,3.47 ,4.02 ,6.29 ,6.29 ,6.39 ,7.48 ,7.58 
10,7,5.40 ,6.00 ,7.09 ,12.53 ,1.30 ,3.45 ,4.00 ,6.27 ,6.27 ,6.37 ,7.48 ,7.58 
10,8,5.40 ,6.00 ,7.09 ,12.53 ,1.30 ,3.44 ,3.59 ,6.25 ,6.25 ,6.35 ,7.46 ,7.56 
10,9,5.42 ,6.02 ,7.12 ,12.53 ,1.30 ,3.42 ,3.57 ,6.23 ,6.23 ,6.33 ,7.44 ,7.54 
10,10,5.44 ,6.04 ,7.14 ,12.52 ,1.30 ,3.40 ,3.55 ,6.20 ,6.20 ,6.30 ,7.41 ,7.51 
10,11,5.44 ,6.04 ,7.15 ,12.52 ,1.30 ,3.39 ,3.54 ,6.18 ,6.18 ,6.28 ,7.39 ,7.49 
10,12,5.46 ,6.06 ,7.17 ,12.52 ,1.30 ,3.37 ,3.52 ,6.16 ,6.16 ,6.26 ,7.37 ,7.47 
10,13,5.48 ,6.08 ,7.19 ,12.52 ,1.30 ,3.35 ,3.50 ,6.14 ,6.14 ,6.24 ,7.37 ,7.47 
10,14,5.48 ,6.08 ,7.20,12.51 ,1.30 ,3.34 ,3.49 ,6.12 ,6.12 ,6.22 ,7.35 ,7.45 
10,15,5.50 ,6.10 ,7.22 ,12.51 ,1.30 ,3.32 ,3.47 ,6.09 ,6.09 ,6.19 ,7.32 ,7.42 
10,16,5.52 ,6.12 ,7.24 ,12.51 ,1.30 ,3.30 ,3.45 ,6.07 ,6.07 ,6.17 ,7.30 ,7.40 
10,17,5.52 ,6.12 ,7.25 ,12.51 ,1.30 ,3.29 ,3.44 ,6.05 ,6.05 ,6.15 ,7.28 ,7.38 
10,18,5.54 ,6.14 ,7.27 ,12.51 ,1.30 ,3.27 ,3.42 ,6.03 ,6.03 ,6.13 ,7.26 ,7.36 
10,19,5.56 ,6.16 ,7.29 ,12.50 ,1.30 ,3.25 ,3.40 ,6.01 ,6.01 ,6.11 ,7.24 ,7.34 
10,20,5.58 ,6.18 ,7.31 ,12.50 ,1.30 ,3.24 ,3.39 ,5.59 ,5.59 ,6.09 ,7.22 ,7.32 
10,21,5.58 ,6.18 ,7.32 ,12.50 ,1.30 ,3.22 ,3.37 ,5.57 ,5.57 ,6.07 ,7.22 ,7.32 
10,22,6.00 ,6.20 ,7.34 ,12.50 ,1.30 ,3.21 ,3.36 ,5.55 ,5.55 ,6.05 ,7.20 ,7.30 
10,23,6.01 ,6.21 ,7.36 ,12.50 ,1.30 ,3.19 ,3.34 ,5.53 ,5.53 ,6.03 ,7.18 ,7.28 
10,24,6.03 ,6.23 ,7.38 ,12.50 ,1.30 ,3.17 ,3.32 ,5.51 ,5.51 ,6.01 ,7.16 ,7.26 
10,25,6.04 ,6.24 ,7.39 ,12.50 ,1.30 ,3.16 ,3.31 ,5.49 ,5.49 ,5.59 ,7.16 ,7.26 
10,26,6.05 ,6.25 ,7.41 ,12.49 ,1.30 ,3.15 ,3.30 ,5.47 ,5.47 ,5.57 ,7.14 ,7.24 
10,27,6.07 ,6.27 ,7.43 ,12.49 ,1.30 ,3.13 ,3.28 ,5.45 ,5.45 ,5.55 ,7.12 ,7.22 
10,28,6.09 ,6.29 ,7.45 ,12.49 ,1.30 ,3.11 ,3.26 ,5.43 ,5.43 ,5.53 ,7.10 ,7.20 
10,29,5.09 ,5.29 ,7.45 ,11.49 ,12.30 ,2.11 ,2.26 ,4.43 ,4.43 ,4.53 ,6.10 ,6.30 
10,30,5.09 ,5.29 ,7.46 ,11.49 ,12.30 ,2.10 ,2.25 ,4.41 ,4.41 ,4.51 ,6.08 ,6.30 
10,31,5.13,5.33,6.50,11.49,12.30,2.07,2.22,4.38,4.38,4.48,6.05,6.30
11,1,5.15 ,5.35 ,6.52 ,11.49 ,12.30 ,2.06 ,2.21 ,4.36 ,4.36 ,4.46 ,6.04 ,6.30 
11,2,5.16 ,5.36 ,6.53 ,11.49 ,12.30 ,2.04 ,2.19 ,4.34 ,4.34 ,4.44 ,6.02 ,6.30 
11,3,5.18 ,5.38 ,6.55 ,11.49 ,12.30 ,2.03 ,2.18 ,4.32 ,4.32 ,4.42 ,6.01 ,6.30 
11,4,5.19 ,5.39 ,6.57 ,11.49 ,12.30 ,2.02 ,2.17 ,4.31 ,4.31 ,4.41 ,6.00 ,6.30 
11,5,5.21 ,5.41 ,6.59 ,11.49 ,12.30 ,2.00 ,2.15 ,4.29 ,4.29 ,4.39 ,5.59 ,6.30 
11,6,5.22 ,5.42 ,7.00 ,11.49 ,12.30 ,1.59 ,2.14 ,4.27 ,4.27 ,4.37 ,5.57 ,6.30 
11,7,5.23 ,5.43 ,7.02 ,11.49 ,12.30 ,1.58 ,2.13 ,4.26 ,4.26 ,4.36 ,5.57 ,6.30 
11,8,5.25 ,5.45 ,7.04 ,11.49 ,12.30 ,1.56 ,2.11 ,4.24 ,4.24 ,4.34 ,5.55 ,6.30 
11,9,5.27 ,5.47 ,7.06 ,11.49 ,12.30 ,1.55 ,2.10 ,4.22 ,4.22 ,4.32 ,5.54 ,6.30 
11,10,5.27 ,5.47 ,7.07 ,11.49 ,12.30 ,1.54 ,2.09 ,4.21 ,4.21 ,4.31 ,5.53 ,6.30 
11,11,5.29 ,5.49 ,7.09 ,11.50 ,12.30 ,1.53 ,2.08 ,4.19 ,4.19 ,4.29 ,5.51 ,6.30 
11,12,5.31 ,5.51 ,7.11 ,11.50 ,12.30 ,1.52 ,2.07 ,4.18 ,4.18 ,4.28 ,5.50 ,6.30 
11,13,5.32 ,5.52 ,7.13 ,11.50 ,12.30 ,1.51 ,2.06 ,4.16 ,4.16 ,4.26 ,5.49 ,6.30 
11,14,5.33 ,5.53 ,7.14 ,11.50 ,12.30 ,1.50 ,2.05 ,4.15 ,4.15 ,4.25 ,5.48 ,6.30 
11,15,5.35 ,5.55 ,7.16 ,11.50 ,12.30 ,1.49 ,2.04 ,4.14 ,4.14 ,4.24 ,5.47 ,6.30 
11,16,5.36 ,5.56 ,7.18 ,11.50 ,12.30 ,1.48 ,2.03 ,4.12 ,4.12 ,4.22 ,5.45 ,6.30 
11,17,5.38 ,5.58 ,7.20 ,11.51 ,12.30 ,1.47 ,2.02 ,4.11 ,4.11 ,4.21 ,5.45 ,6.30 
11,18,5.39 ,5.59 ,7.21 ,11.51 ,12.30 ,1.46 ,2.01 ,4.10 ,4.10 ,4.20 ,5.44 ,6.30 
11,19,5.41 ,6.01 ,7.23 ,11.51 ,12.30 ,1.45 ,2.00 ,4.09 ,4.09 ,4.19 ,5.43 ,6.30 
11,20,5.43 ,6.03 ,7.25 ,11.51 ,12.30 ,1.44 ,1.59 ,4.07 ,4.07 ,4.17 ,5.41 ,6.30 
11,21,5.44 ,6.04 ,7.26 ,11.51 ,12.30 ,1.43 ,1.58 ,4.06 ,4.06 ,4.16 ,5.41 ,6.30 
11,22,5.46 ,6.06 ,7.28 ,11.52 ,12.30 ,1.42 ,1.57 ,4.05 ,4.05 ,4.15 ,5.40 ,6.30 
11,23,5.47 ,6.07 ,7.29 ,11.52 ,12.30 ,1.42 ,1.57 ,4.04 ,4.04 ,4.14 ,5.39 ,6.30 
11,24,5.49 ,6.09 ,7.31 ,11.52 ,12.30 ,1.41 ,1.56 ,4.03 ,4.03 ,4.13 ,5.38 ,6.30 
11,25,5.50 ,6.10 ,7.32 ,11.53 ,12.30 ,1.40 ,1.55 ,4.02 ,4.02 ,4.12 ,5.38 ,6.30 
11,26,5.52 ,6.12 ,7.34 ,11.53 ,12.30 ,1.40 ,1.55 ,4.01 ,4.01 ,4.11 ,5.37 ,6.30 
11,27,5.54 ,6.14 ,7.36 ,11.53 ,12.30 ,1.39 ,1.54 ,4.01 ,4.01 ,4.11 ,5.37 ,6.30 
11,28,5.55 ,6.15 ,7.37 ,11.54 ,12.30 ,1.38 ,1.53 ,4.00 ,4.00 ,4.10 ,5.36 ,6.30 
11,29,5.56 ,6.16 ,7.38 ,11.54 ,12.30 ,1.38 ,1.53 ,3.59 ,3.59 ,4.09 ,5.35 ,6.30 
11,30,5.58,6.18,7.40,11.54,12.30,1.38 ,1.53,3.58,3.58,4.08,5.35,6.30
12,1,5.59,6.15,7.41,11.55,12.30,1.38 ,1.52,3.58,3.58,3.58,4.08,6.30 
12,2,6.01,6.15,7.43,11.55,12.30,1.38 ,1.52,3.58,3.58,3.57,4.07,6.30 
12,3,6.02,6.15,7.44,11.55,12.30,1.36,1.51,3.58,2,3.57,4.07,5.34
12,4,6.03,6.15,7.45,11.56,12.30,1.36,1.51,2,2,3.56,4.06,5.33
12,5,6.05,6.3,7.47,11.56,12.30,1.36,1.51,2,2,3.56,4.06,5.33
12,6,6.06,6.3,7.48,11.57,12.30,1.36,1.51,2,2,3.55,4.05,5.32
12,7,6.07,6.3,7.49,11.57,12.30,1.36,1.51,2,2,3.55,4.05,5.32
12,8,6.08,6.3,7.5,11.58,12.30,1.36,1.51,2,2,3.55,4.05,5.32
12,9,6.09,6.3,7.51,11.58,12.30,1.36,1.51,2,2,3.55,4.05,5.32
12,10,6.1,6.3,7.52,11.59,12.3,1.35,1.5,2,2,3.55,4.05,5.32
12,11,6.11,6.3,7.53,11.59,12.3,1.36,1.51,2,2,3.54,4.04,5.31
12,12,6.12,6.45,7.54,11.59,12.3,1.36,1.51,2,2,3.54,4.04,5.31
12,13,6.13,6.45,7.55,12,12.3,1.36,1.51,2,2,3.54,4.04,5.31
12,14,6.14,6.45,7.56,12,12.3,1.36,1.51,2,2,3.55,4.05,5.32
12,15,6.15,6.45,7.57,12.01,12.3,1.36,1.51,2,2,3.55,4.05,5.32
12,16,6.17,6.45,7.58,12.01,12.3,1.36,1.51,2,2,3.55,4.05,5.32
12,17,6.17,6.45,7.58,12.02,12.3,1.37,1.52,2,2,3.55,4.05,5.32
12,18,6.18,6.45,7.59,12.02,12.3,1.37,1.52,2,2,3.55,4.05,5.32
12,19,6.19,6.45,8,12.03,12.3,1.37,1.52,2,2,3.56,4.06,5.33
12,20,6.2,6.45,8,12.03,12.3,1.38,1.53,2,2,3.56,4.06,5.33
12,21,6.21,6.45,8.01,12.04,12.3,1.38,1.53,2,2,3.57,4.07,5.34
12,22,6.21,6.45,8.01,12.04,12.3,1.39,1.54,2,2,3.57,4.07,5.34
12,23,6.22,6.45,8.02,12.05,12.3,1.4,1.55,2,2,3.58,4.08,5.35
12,24,6.22,6.45,8.02,12.05,12.3,1.4,1.55,2,2,3.58,4.08,5.35
12,25,6.22,6.45,8.02,12.06,12.3,1.41,1.56,2,2,3.59,4.09,5.36
12,26,6.25,6.45,8.03,12.06,12.3,1.41,1.56,2,2,4,4.1,5.37
12,27,6.25,6.45,8.03,12.07,12.3,1.42,1.57,2,2,4.01,4.11,5.38
12,28,6.25,6.45,8.03,12.07,12.3,1.43,1.58,2,2,4.02,4.12,5.39
12,29,6.26,6.45,8.03,12.08,12.3,1.44,1.59,2,2,4.02,4.12,5.39
12,30,6.26,6.45,8.03,12.08,12.3,1.45,2,2,2,4.03,4.13,5.4
12,31,6.26,6.45,8.03,12.09,12.3,1.45,2,2,2,4.04,4.14,5.41
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
